
--------------- Linear optimization problem characteristics ---------------
Seed:                    11
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        2.84e-02
Norm of vector c:        2.46e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[+0.002 +0.004 -0.001 ... -0.002 -0.008 -0.004]
                          [+0.012 +0.008 +0.004 ... +0.001 +0.007 +0.010]]

RHS vector b:            [+0.004 -0.028]
Obj vector c:            [-0.021 -0.019 -0.005 ... +0.002 -0.001 -0.011]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.006 +0.001 +0.016 ... +0.026 +0.025 +0.003]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [-1.250 -1.561]

Optimal objective:       +3.84530473e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 291  -6.52736190e+02  3.13001853e-02  3.72e+02 6.65e-01  9.16e+02  1.74e+03  4.00e+00 4.27e+03 1.74e+03  1.16e-01 1.49e-03  14554s
 292  -6.31677597e+02  3.16127518e-02  3.60e+02 6.44e-01  8.90e+02 *4.25e-01  4.00e+00 4.30e+03 1.76e+03  4.48e-01 3.23e-02  14594s
 293  -6.35730333e+02  3.16127518e-02  3.63e+02 6.42e-01  8.88e+02  1.67e+03  3.95e+00 4.28e+03 1.67e+03  1.24e-01 1.72e-03  14634s
 294  -6.39710317e+02  3.16127518e-02  3.65e+02 6.41e-01  8.87e+02  1.68e+03  3.96e+00 4.32e+03 1.68e+03  1.22e-01 1.67e-03  14672s
 295  -6.43630618e+02  3.16127518e-02  3.67e+02 6.40e-01  8.86e+02  1.70e+03  3.97e+00 4.35e+03 1.70e+03  1.21e-01 1.63e-03  14711s
 296  -6.47488266e+02  3.16127518e-02  3.69e+02 6.39e-01  8.84e+02  1.71e+03  3.98e+00 4.38e+03 1.71e+03  1.19e-01 1.59e-03  14751s
 297  -6.51288067e+02  3.16127518e-02  3.71e+02 6.38e-01  8.83e+02  1.73e+03  3.98e+00 4.42e+03 1.73e+03  1.18e-01 1.55e-03  14794s
 298  -6.55030891e+02  3.16127518e-02  3.73e+02 6.37e-01  8.82e+02  1.74e+03  3.99e+00 4.45e+03 1.74e+03  1.16e-01 1.51e-03  14863s
 299  -6.58713913e+02  3.16127518e-02  3.75e+02 6.36e-01  8.81e+02  1.76e+03  4.00e+00 4.49e+03 1.76e+03  1.15e-01 1.48e-03  14906s
 300  -6.37799731e+02  3.19069634e-02  3.63e+02 6.16e-01  8.56e+02 *5.16e-01  4.01e+00 4.52e+03 1.77e+03  4.45e-01 3.18e-02  14949s
 301  -6.41869412e+02  3.19069634e-02  3.66e+02 6.15e-01  8.54e+02  1.68e+03  3.95e+00 4.50e+03 1.68e+03  1.23e-01 1.71e-03  14991s
 302  -6.45838074e+02  3.19069634e-02  3.68e+02 6.14e-01  8.53e+02  1.70e+03  3.96e+00 4.54e+03 1.70e+03  1.21e-01 1.65e-03  15035s
 303  -6.49743304e+02  3.19069634e-02  3.70e+02 6.13e-01  8.52e+02  1.71e+03  3.97e+00 4.58e+03 1.71e+03  1.20e-01 1.61e-03  15078s
 304  -6.53589970e+02  3.19069634e-02  3.72e+02 6.12e-01  8.50e+02  1.73e+03  3.98e+00 4.61e+03 1.73e+03  1.19e-01 1.57e-03  15121s
 305  -6.57378948e+02  3.19069634e-02  3.74e+02 6.11e-01  8.49e+02  1.74e+03  3.98e+00 4.65e+03 1.74e+03  1.17e-01 1.53e-03  15165s
 306  -6.61111108e+02  3.19069634e-02  3.76e+02 6.10e-01  8.48e+02  1.76e+03  3.99e+00 4.68e+03 1.76e+03  1.16e-01 1.50e-03  15228s
 307  -6.64787311e+02  3.19069634e-02  3.78e+02 6.09e-01  8.47e+02  1.77e+03  4.00e+00 4.72e+03 1.77e+03  1.15e-01 1.46e-03  15314s
 308  -6.44019905e+02  3.21840420e-02  3.67e+02 5.90e-01  8.23e+02 *6.45e-01  4.01e+00 4.75e+03 1.79e+03  4.43e-01 3.13e-02  15393s
 309  -6.48081491e+02  3.21840420e-02  3.69e+02 5.89e-01  8.22e+02  1.70e+03  3.96e+00 4.73e+03 1.70e+03  1.22e-01 1.70e-03  15451s
 310  -6.52034318e+02  3.21840420e-02  3.71e+02 5.88e-01  8.21e+02  1.71e+03  3.96e+00 4.77e+03 1.71e+03  1.21e-01 1.63e-03  15495s
 311  -6.55923963e+02  3.21840420e-02  3.73e+02 5.87e-01  8.19e+02  1.73e+03  3.97e+00 4.81e+03 1.73e+03  1.19e-01 1.59e-03  15531s
 312  -6.59759109e+02  3.21840420e-02  3.75e+02 5.87e-01  8.18e+02  1.74e+03  3.98e+00 4.85e+03 1.74e+03  1.18e-01 1.55e-03  15575s
 313  -6.63532956e+02  3.21840420e-02  3.77e+02 5.86e-01  8.17e+02  1.76e+03  3.99e+00 4.88e+03 1.76e+03  1.17e-01 1.51e-03  15617s
 314  -6.67250214e+02  3.21840420e-02  3.79e+02 5.85e-01  8.16e+02  1.77e+03  3.99e+00 4.92e+03 1.77e+03  1.15e-01 1.48e-03  15659s
 315  -6.46362475e+02  3.24498346e-02  3.68e+02 5.66e-01  7.93e+02 *1.04e-01  4.00e+00 4.96e+03 1.79e+03  4.43e-01 3.13e-02  15702s
 316  -6.50440797e+02  3.24498346e-02  3.70e+02 5.66e-01  7.92e+02  1.70e+03  3.95e+00 4.94e+03 1.70e+03  1.23e-01 1.70e-03  15747s
 317  -6.54437867e+02  3.24498346e-02  3.72e+02 5.65e-01  7.91e+02  1.71e+03  3.96e+00 4.98e+03 1.71e+03  1.21e-01 1.65e-03  15789s
 318  -6.58374984e+02  3.24498346e-02  3.74e+02 5.64e-01  7.90e+02  1.73e+03  3.96e+00 5.02e+03 1.73e+03  1.20e-01 1.61e-03  15832s
 319  -6.62249167e+02  3.24498346e-02  3.76e+02 5.63e-01  7.88e+02  1.74e+03  3.97e+00 5.06e+03 1.74e+03  1.19e-01 1.57e-03  15876s
 320  -6.66069064e+02  3.24498346e-02  3.78e+02 5.62e-01  7.87e+02  1.76e+03  3.98e+00 5.09e+03 1.76e+03  1.17e-01 1.53e-03  15919s
 321  -6.69827905e+02  3.24498346e-02  3.81e+02 5.61e-01  7.86e+02  1.77e+03  3.99e+00 5.13e+03 1.77e+03  1.16e-01 1.49e-03  15962s
 322  -6.73530384e+02  3.24498346e-02  3.83e+02 5.60e-01  7.85e+02  1.79e+03  4.00e+00 5.17e+03 1.79e+03  1.14e-01 1.46e-03  16005s
 323  -6.52791114e+02  3.27002536e-02  3.71e+02 5.43e-01  7.63e+02 *2.83e-01  4.00e+00 5.21e+03 1.80e+03  4.40e-01 3.08e-02  16048s
 324  -6.56840505e+02  3.27002536e-02  3.73e+02 5.42e-01  7.62e+02  1.71e+03  3.95e+00 5.19e+03 1.71e+03  1.22e-01 1.67e-03  16090s
 325  -6.60817185e+02  3.27002536e-02  3.75e+02 5.41e-01  7.61e+02  1.73e+03  3.96e+00 5.23e+03 1.73e+03  1.21e-01 1.63e-03  16133s
 326  -6.64738139e+02  3.27002536e-02  3.77e+02 5.40e-01  7.60e+02  1.74e+03  3.97e+00 5.27e+03 1.74e+03  1.19e-01 1.59e-03  16175s
 327  -6.68596409e+02  3.27002536e-02  3.80e+02 5.40e-01  7.59e+02  1.76e+03  3.97e+00 5.31e+03 1.76e+03  1.18e-01 1.55e-03  16218s
 328  -6.72396810e+02  3.27002536e-02  3.82e+02 5.39e-01  7.58e+02  1.77e+03  3.98e+00 5.35e+03 1.77e+03  1.16e-01 1.51e-03  16263s
 329  -6.76140215e+02  3.27002536e-02  3.84e+02 5.38e-01  7.57e+02  1.79e+03  3.99e+00 5.39e+03 1.79e+03  1.15e-01 1.47e-03  16304s
 330  -6.79827488e+02  3.27002536e-02  3.86e+02 5.37e-01  7.56e+02  1.80e+03  4.00e+00 5.43e+03 1.80e+03  1.14e-01 1.44e-03  16348s
 331  -6.59259000e+02  3.29361060e-02  3.74e+02 5.21e-01  7.35e+02 *4.88e-01  4.01e+00 5.47e+03 1.82e+03  4.37e-01 3.03e-02  16404s
 332  -6.63343948e+02  3.29361060e-02  3.76e+02 5.20e-01  7.34e+02  1.73e+03  3.95e+00 5.45e+03 1.73e+03  1.21e-01 1.67e-03  16486s
 333  -6.67303580e+02  3.29361060e-02  3.79e+02 5.19e-01  7.33e+02  1.74e+03  3.96e+00 5.49e+03 1.74e+03  1.20e-01 1.61e-03  16560s
 334  -6.71199909e+02  3.29361060e-02  3.81e+02 5.18e-01  7.32e+02  1.76e+03  3.97e+00 5.54e+03 1.76e+03  1.18e-01 1.56e-03  16637s
 335  -6.75037792e+02  3.29361060e-02  3.83e+02 5.18e-01  7.31e+02  1.77e+03  3.98e+00 5.58e+03 1.77e+03  1.17e-01 1.53e-03  16715s
 336  -6.78818111e+02  3.29361060e-02  3.85e+02 5.17e-01  7.30e+02  1.79e+03  3.98e+00 5.62e+03 1.79e+03  1.16e-01 1.49e-03  16797s
 337  -6.82545466e+02  3.29361060e-02  3.87e+02 5.16e-01  7.29e+02  1.80e+03  3.99e+00 5.66e+03 1.80e+03  1.14e-01 1.45e-03  16844s
 338  -6.61884109e+02  3.31623277e-02  3.75e+02 5.00e-01  7.09e+02 *1.66e-02  4.00e+00 5.71e+03 1.82e+03  4.37e-01 3.03e-02  16885s
 339  -6.65996936e+02  3.31623277e-02  3.78e+02 5.00e-01  7.08e+02  1.73e+03  3.95e+00 5.68e+03 1.73e+03  1.22e-01 1.68e-03  16935s
 340  -6.69995600e+02  3.31623277e-02  3.80e+02 4.99e-01  7.07e+02  1.74e+03  3.96e+00 5.73e+03 1.74e+03  1.20e-01 1.62e-03  16980s
 341  -6.73930332e+02  3.31623277e-02  3.82e+02 4.98e-01  7.06e+02  1.76e+03  3.96e+00 5.77e+03 1.76e+03  1.19e-01 1.58e-03  17023s
 342  -6.77806036e+02  3.31623277e-02  3.84e+02 4.97e-01  7.05e+02  1.77e+03  3.97e+00 5.82e+03 1.77e+03  1.17e-01 1.54e-03  17065s
 343  -6.81623601e+02  3.31623277e-02  3.86e+02 4.96e-01  7.04e+02  1.79e+03  3.98e+00 5.86e+03 1.79e+03  1.16e-01 1.50e-03  17108s
 344  -6.85387671e+02  3.31623277e-02  3.88e+02 4.96e-01  7.03e+02  1.80e+03  3.99e+00 5.90e+03 1.80e+03  1.15e-01 1.47e-03  17178s
 345  -6.89091579e+02  3.31623277e-02  3.90e+02 4.95e-01  7.02e+02  1.82e+03  4.00e+00 5.95e+03 1.82e+03  1.13e-01 1.43e-03  17224s
 346  -6.68583207e+02  3.33756880e-02  3.79e+02 4.80e-01  6.83e+02 *2.86e-01  4.00e+00 5.99e+03 1.83e+03  4.34e-01 2.98e-02  17261s
 347  -6.72620876e+02  3.33756880e-02  3.81e+02 4.80e-01  6.82e+02  1.75e+03  3.95e+00 5.96e+03 1.75e+03  1.21e-01 1.64e-03  17305s
 348  -6.76593984e+02  3.33756880e-02  3.83e+02 4.79e-01  6.81e+02  1.76e+03  3.96e+00 6.01e+03 1.76e+03  1.19e-01 1.59e-03  17349s
 349  -6.80507483e+02  3.33756880e-02  3.85e+02 4.78e-01  6.80e+02  1.78e+03  3.97e+00 6.06e+03 1.78e+03  1.18e-01 1.55e-03  17392s
 350  -6.84362269e+02  3.33756880e-02  3.87e+02 4.77e-01  6.80e+02  1.79e+03  3.97e+00 6.11e+03 1.79e+03  1.17e-01 1.52e-03  17435s
 351  -6.88159227e+02  3.33756880e-02  3.89e+02 4.77e-01  6.79e+02  1.81e+03  3.98e+00 6.15e+03 1.81e+03  1.15e-01 1.48e-03  17478s
 352  -6.91899235e+02  3.33756880e-02  3.92e+02 4.76e-01  6.78e+02  1.82e+03  3.99e+00 6.20e+03 1.82e+03  1.14e-01 1.44e-03  17527s
 353  -6.95583158e+02  3.33756880e-02  3.94e+02 4.75e-01  6.77e+02  1.84e+03  4.00e+00 6.24e+03 1.84e+03  1.13e-01 1.41e-03  17608s
 354  -6.75249155e+02  3.35768718e-02  3.82e+02 4.61e-01  6.59e+02 *5.69e-01  4.01e+00 6.29e+03 1.85e+03  4.31e-01 2.93e-02  17689s
 355  -6.79300780e+02  3.35768718e-02  3.84e+02 4.61e-01  6.58e+02  1.76e+03  3.95e+00 6.26e+03 1.76e+03  1.20e-01 1.62e-03  17753s
 356  -6.83247842e+02  3.35768718e-02  3.86e+02 4.60e-01  6.57e+02  1.78e+03  3.96e+00 6.31e+03 1.78e+03  1.18e-01 1.57e-03  17796s
 357  -6.87135685e+02  3.35768718e-02  3.89e+02 4.59e-01  6.56e+02  1.79e+03  3.97e+00 6.36e+03 1.79e+03  1.17e-01 1.53e-03  17841s
 358  -6.90965200e+02  3.35768718e-02  3.91e+02 4.58e-01  6.55e+02  1.81e+03  3.98e+00 6.41e+03 1.81e+03  1.16e-01 1.49e-03  17883s
 359  -6.94737271e+02  3.35768718e-02  3.93e+02 4.58e-01  6.54e+02  1.82e+03  3.99e+00 6.45e+03 1.82e+03  1.14e-01 1.46e-03  17921s
 360  -6.98456490e+02  3.35768718e-02  3.95e+02 4.57e-01  6.54e+02  1.84e+03  3.99e+00 6.50e+03 1.84e+03  1.13e-01 1.42e-03  17964s
 361  -6.78056895e+02  3.37698500e-02  3.83e+02 4.44e-01  6.36e+02 *1.45e-01  4.00e+00 6.55e+03 1.85e+03  4.31e-01 2.92e-02  18007s
 362  -6.82163654e+02  3.37698500e-02  3.86e+02 4.43e-01  6.35e+02  1.76e+03  3.95e+00 6.52e+03 1.76e+03  1.20e-01 1.64e-03  18047s
 363  -6.86144414e+02  3.37698500e-02  3.88e+02 4.42e-01  6.35e+02  1.78e+03  3.96e+00 6.57e+03 1.78e+03  1.19e-01 1.58e-03  18091s
 364  -6.90061522e+02  3.37698500e-02  3.90e+02 4.42e-01  6.34e+02  1.79e+03  3.97e+00 6.62e+03 1.79e+03  1.17e-01 1.54e-03  18131s
 365  -6.93923728e+02  3.37698500e-02  3.92e+02 4.41e-01  6.33e+02  1.81e+03  3.97e+00 6.67e+03 1.81e+03  1.16e-01 1.50e-03  18174s
 366  -6.97727991e+02  3.37698500e-02  3.94e+02 4.40e-01  6.32e+02  1.82e+03  3.98e+00 6.72e+03 1.82e+03  1.15e-01 1.47e-03  18218s
 367  -7.01478942e+02  3.37698500e-02  3.96e+02 4.40e-01  6.31e+02  1.84e+03  3.99e+00 6.77e+03 1.84e+03  1.13e-01 1.43e-03  18257s
 368  -7.05173635e+02  3.37698500e-02  3.98e+02 4.39e-01  6.30e+02  1.85e+03  4.00e+00 6.82e+03 1.85e+03  1.12e-01 1.40e-03  18298s
 369  -6.84951114e+02  3.39518992e-02  3.87e+02 4.27e-01  6.14e+02 *4.94e-01  4.01e+00 6.87e+03 1.87e+03  4.28e-01 2.87e-02  18336s
 370  -6.89030218e+02  3.39518992e-02  3.89e+02 4.26e-01  6.13e+02  1.78e+03  3.95e+00 6.84e+03 1.78e+03  1.19e-01 1.62e-03  18377s
 371  -6.92980210e+02  3.39518992e-02  3.91e+02 4.25e-01  6.12e+02  1.80e+03  3.96e+00 6.89e+03 1.80e+03  1.18e-01 1.55e-03  18417s
 372  -6.96870934e+02  3.39518992e-02  3.93e+02 4.25e-01  6.11e+02  1.81e+03  3.97e+00 6.94e+03 1.81e+03  1.16e-01 1.51e-03  18461s
 373  -7.00707122e+02  3.39518992e-02  3.96e+02 4.24e-01  6.11e+02  1.83e+03  3.98e+00 7.00e+03 1.83e+03  1.15e-01 1.48e-03  18505s
 374  -7.04485757e+02  3.39518992e-02  3.98e+02 4.23e-01  6.10e+02  1.84e+03  3.99e+00 7.05e+03 1.84e+03  1.14e-01 1.44e-03  18549s
 375  -7.08207716e+02  3.39518992e-02  4.00e+02 4.23e-01  6.09e+02  1.86e+03  3.99e+00 7.10e+03 1.86e+03  1.13e-01 1.41e-03  18592s
 376  -6.87923249e+02  3.41266089e-02  3.88e+02 4.11e-01  5.93e+02 *1.14e-01  4.00e+00 7.15e+03 1.87e+03  4.28e-01 2.86e-02  18634s
 377  -6.92024171e+02  3.41266089e-02  3.91e+02 4.10e-01  5.92e+02  1.78e+03  3.95e+00 7.12e+03 1.78e+03  1.20e-01 1.62e-03  18674s
 378  -6.96007244e+02  3.41266089e-02  3.93e+02 4.09e-01  5.92e+02  1.80e+03  3.96e+00 7.17e+03 1.80e+03  1.18e-01 1.56e-03  18755s
 379  -6.99930541e+02  3.41266089e-02  3.95e+02 4.09e-01  5.91e+02  1.82e+03  3.97e+00 7.23e+03 1.82e+03  1.17e-01 1.52e-03  18843s
 380  -7.03791102e+02  3.41266089e-02  3.97e+02 4.08e-01  5.90e+02  1.83e+03  3.97e+00 7.28e+03 1.83e+03  1.15e-01 1.48e-03  18932s
 381  -7.07597553e+02  3.41266089e-02  3.99e+02 4.07e-01  5.89e+02  1.85e+03  3.98e+00 7.34e+03 1.85e+03  1.14e-01 1.45e-03  19017s
 382  -7.11350659e+02  3.41266089e-02  4.01e+02 4.07e-01  5.89e+02  1.86e+03  3.99e+00 7.39e+03 1.86e+03  1.13e-01 1.42e-03  19108s
 383  -7.15043775e+02  3.41266089e-02  4.03e+02 4.06e-01  5.88e+02  1.88e+03  4.00e+00 7.45e+03 1.88e+03  1.12e-01 1.38e-03  19198s
 384  -6.94938253e+02  3.42915315e-02  3.92e+02 3.95e-01  5.73e+02 *5.12e-01  4.01e+00 7.50e+03 1.89e+03  4.25e-01 2.81e-02  19279s
 385  -6.99002771e+02  3.42915315e-02  3.94e+02 3.94e-01  5.72e+02  1.80e+03  3.95e+00 7.46e+03 1.80e+03  1.19e-01 1.59e-03  19319s
 386  -7.02950490e+02  3.42915315e-02  3.96e+02 3.94e-01  5.71e+02  1.82e+03  3.96e+00 7.52e+03 1.82e+03  1.17e-01 1.53e-03  19363s
 387  -7.06842865e+02  3.42915315e-02  3.98e+02 3.93e-01  5.70e+02  1.83e+03  3.97e+00 7.58e+03 1.83e+03  1.16e-01 1.49e-03  19408s
 388  -7.10676834e+02  3.42915315e-02  4.01e+02 3.92e-01  5.70e+02  1.85e+03  3.98e+00 7.63e+03 1.85e+03  1.14e-01 1.46e-03  19447s
 389  -7.14453284e+02  3.42915315e-02  4.03e+02 3.92e-01  5.69e+02  1.86e+03  3.99e+00 7.69e+03 1.86e+03  1.13e-01 1.42e-03  19499s
 390  -7.18176815e+02  3.42915315e-02  4.05e+02 3.91e-01  5.68e+02  1.88e+03  3.99e+00 7.75e+03 1.88e+03  1.12e-01 1.39e-03  19561s
 391  -6.98012725e+02  3.44498967e-02  3.93e+02 3.80e-01  5.54e+02 *1.63e-01  4.00e+00 7.80e+03 1.89e+03  4.25e-01 2.81e-02  19599s
 392  -7.02073906e+02  3.44498967e-02  3.96e+02 3.80e-01  5.53e+02  1.81e+03  3.95e+00 7.76e+03 1.81e+03  1.19e-01 1.59e-03  19642s
 393  -7.06050146e+02  3.44498967e-02  3.98e+02 3.79e-01  5.52e+02  1.82e+03  3.96e+00 7.82e+03 1.82e+03  1.17e-01 1.54e-03  19685s
 394  -7.09970636e+02  3.44498967e-02  4.00e+02 3.79e-01  5.52e+02  1.84e+03  3.97e+00 7.88e+03 1.84e+03  1.16e-01 1.50e-03  19729s
 395  -7.13828429e+02  3.44498967e-02  4.02e+02 3.78e-01  5.51e+02  1.85e+03  3.97e+00 7.94e+03 1.85e+03  1.15e-01 1.46e-03  19773s
 396  -7.17632149e+02  3.44498967e-02  4.04e+02 3.78e-01  5.50e+02  1.87e+03  3.98e+00 8.00e+03 1.87e+03  1.13e-01 1.43e-03  19815s
 397  -7.21382560e+02  3.44498967e-02  4.06e+02 3.77e-01  5.49e+02  1.88e+03  3.99e+00 8.06e+03 1.88e+03  1.12e-01 1.40e-03  19855s
 398  -7.25076720e+02  3.44498967e-02  4.08e+02 3.77e-01  5.49e+02  1.90e+03  4.00e+00 8.12e+03 1.90e+03  1.11e-01 1.36e-03  19898s
 399  -7.05092992e+02  3.45995008e-02  3.97e+02 3.66e-01  5.35e+02 *6.01e-01  4.01e+00 8.18e+03 1.91e+03  4.22e-01 2.76e-02  19939s
 400  -7.09109518e+02  3.45995008e-02  3.99e+02 3.66e-01  5.34e+02  1.83e+03  3.96e+00 8.13e+03 1.83e+03  1.18e-01 1.55e-03  19984s
 401  -7.13057826e+02  3.45995008e-02  4.01e+02 3.65e-01  5.34e+02  1.84e+03  3.96e+00 8.20e+03 1.84e+03  1.16e-01 1.51e-03  20027s
 402  -7.16942985e+02  3.45995008e-02  4.04e+02 3.64e-01  5.33e+02  1.86e+03  3.97e+00 8.26e+03 1.86e+03  1.15e-01 1.47e-03  20069s
 403  -7.20769847e+02  3.45995008e-02  4.06e+02 3.64e-01  5.32e+02  1.87e+03  3.98e+00 8.32e+03 1.87e+03  1.14e-01 1.44e-03  20113s
 404  -7.24543074e+02  3.45995008e-02  4.08e+02 3.63e-01  5.32e+02  1.89e+03  3.99e+00 8.38e+03 1.89e+03  1.12e-01 1.40e-03  20156s
 405  -7.28263425e+02  3.45995008e-02  4.10e+02 3.63e-01  5.31e+02  1.90e+03  3.99e+00 8.44e+03 1.90e+03  1.11e-01 1.37e-03  20200s
 406  -7.08244292e+02  3.47431047e-02  3.98e+02 3.53e-01  5.18e+02 *2.73e-01  4.00e+00 8.50e+03 1.92e+03  4.21e-01 2.75e-02  20242s
 407  -7.12317592e+02  3.47431047e-02  4.01e+02 3.52e-01  5.17e+02  1.83e+03  3.95e+00 8.46e+03 1.83e+03  1.18e-01 1.57e-03  20287s
 408  -7.16285747e+02  3.47431047e-02  4.03e+02 3.52e-01  5.16e+02  1.84e+03  3.96e+00 8.52e+03 1.84e+03  1.17e-01 1.51e-03  20331s
 409  -7.20198260e+02  3.47431047e-02  4.05e+02 3.51e-01  5.16e+02  1.86e+03  3.97e+00 8.59e+03 1.86e+03  1.15e-01 1.48e-03  20375s
 410  -7.24048200e+02  3.47431047e-02  4.07e+02 3.51e-01  5.15e+02  1.88e+03  3.98e+00 8.65e+03 1.88e+03  1.14e-01 1.44e-03  20420s
 411  -7.27847978e+02  3.47431047e-02  4.09e+02 3.50e-01  5.14e+02  1.89e+03  3.98e+00 8.71e+03 1.89e+03  1.13e-01 1.41e-03  20464s
 412  -7.31587005e+02  3.47431047e-02  4.11e+02 3.50e-01  5.14e+02  1.91e+03  3.99e+00 8.78e+03 1.91e+03  1.11e-01 1.38e-03  20517s
 413  -7.35273649e+02  3.47431047e-02  4.13e+02 3.49e-01  5.13e+02  1.92e+03  4.00e+00 8.84e+03 1.92e+03  1.10e-01 1.34e-03  20607s
 414  -7.15436729e+02  3.48788566e-02  4.02e+02 3.40e-01  5.01e+02 *7.66e-01  4.01e+00 8.90e+03 1.94e+03  4.18e-01 2.70e-02  20686s
 415  -7.19456472e+02  3.48788566e-02  4.04e+02 3.39e-01  5.00e+02  1.85e+03  3.96e+00 8.85e+03 1.85e+03  1.17e-01 1.53e-03  20765s
 416  -7.23392126e+02  3.48788566e-02  4.07e+02 3.39e-01  4.99e+02  1.86e+03  3.96e+00 8.92e+03 1.86e+03  1.15e-01 1.48e-03  20849s
 417  -7.27264833e+02  3.48788566e-02  4.09e+02 3.38e-01  4.98e+02  1.88e+03  3.97e+00 8.99e+03 1.88e+03  1.14e-01 1.45e-03  20938s
 418  -7.31083253e+02  3.48788566e-02  4.11e+02 3.38e-01  4.98e+02  1.89e+03  3.98e+00 9.06e+03 1.89e+03  1.13e-01 1.41e-03  21024s
 419  -7.34848152e+02  3.48788566e-02  4.13e+02 3.38e-01  4.97e+02  1.91e+03  3.99e+00 9.12e+03 1.91e+03  1.12e-01 1.38e-03  21073s
 420  -7.38556580e+02  3.48788566e-02  4.15e+02 3.37e-01  4.97e+02  1.92e+03  4.00e+00 9.19e+03 1.92e+03  1.10e-01 1.35e-03  21117s
 421  -7.18688034e+02  3.50092396e-02  4.04e+02 3.28e-01  4.85e+02 *4.70e-01  4.00e+00 9.25e+03 1.94e+03  4.18e-01 2.69e-02  21151s
 422  -7.22739510e+02  3.50092396e-02  4.06e+02 3.27e-01  4.84e+02  1.85e+03  3.95e+00 9.20e+03 1.85e+03  1.17e-01 1.54e-03  21196s
 423  -7.26694322e+02  3.50092396e-02  4.08e+02 3.27e-01  4.83e+02  1.87e+03  3.96e+00 9.27e+03 1.87e+03  1.16e-01 1.49e-03  21240s
 424  -7.30589776e+02  3.50092396e-02  4.10e+02 3.27e-01  4.83e+02  1.88e+03  3.97e+00 9.34e+03 1.88e+03  1.14e-01 1.45e-03  21283s
 425  -7.34430617e+02  3.50092396e-02  4.12e+02 3.26e-01  4.82e+02  1.90e+03  3.98e+00 9.41e+03 1.90e+03  1.13e-01 1.42e-03  21324s
 426  -7.38213828e+02  3.50092396e-02  4.14e+02 3.26e-01  4.81e+02  1.91e+03  3.99e+00 9.48e+03 1.91e+03  1.12e-01 1.39e-03  21366s
 427  -7.41944024e+02  3.50092396e-02  4.17e+02 3.25e-01  4.81e+02  1.93e+03  3.99e+00 9.55e+03 1.93e+03  1.10e-01 1.35e-03  21409s
 428  -7.22043873e+02  3.51344698e-02  4.05e+02 3.16e-01  4.69e+02 *2.00e-01  4.00e+00 9.62e+03 1.94e+03  4.17e-01 2.68e-02  21450s
 429  -7.26114933e+02  3.51344698e-02  4.08e+02 3.16e-01  4.69e+02  1.86e+03  3.95e+00 9.56e+03 1.86e+03  1.17e-01 1.54e-03  21536s
 430  -7.30088862e+02  3.51344698e-02  4.10e+02 3.15e-01  4.68e+02  1.87e+03  3.96e+00 9.64e+03 1.87e+03  1.16e-01 1.49e-03  21620s
 431  -7.34007064e+02  3.51344698e-02  4.12e+02 3.15e-01  4.67e+02  1.89e+03  3.97e+00 9.71e+03 1.89e+03  1.14e-01 1.46e-03  21694s
 432  -7.37866462e+02  3.51344698e-02  4.14e+02 3.15e-01  4.67e+02  1.90e+03  3.98e+00 9.78e+03 1.90e+03  1.13e-01 1.42e-03  21738s
 433  -7.41671756e+02  3.51344698e-02  4.16e+02 3.14e-01  4.66e+02  1.92e+03  3.98e+00 9.85e+03 1.92e+03  1.12e-01 1.39e-03  21782s
 434  -7.45419962e+02  3.51344698e-02  4.18e+02 3.14e-01  4.66e+02  1.93e+03  3.99e+00 9.92e+03 1.93e+03  1.11e-01 1.36e-03  21826s
 435  -7.49119351e+02  3.51344698e-02  4.20e+02 3.13e-01  4.65e+02  1.95e+03  4.00e+00 1.00e+04 1.95e+03  1.09e-01 1.33e-03  21869s
 436  -7.29403555e+02  3.52529446e-02  4.09e+02 3.05e-01  4.54e+02 *7.61e-01  4.01e+00 1.01e+04 1.96e+03  4.14e-01 2.63e-02  21909s
 437  -7.33400273e+02  3.52529446e-02  4.11e+02 3.05e-01  4.53e+02  1.88e+03  3.96e+00 1.00e+04 1.88e+03  1.16e-01 1.50e-03  21952s
 438  -7.37336995e+02  3.52529446e-02  4.14e+02 3.04e-01  4.53e+02  1.89e+03  3.96e+00 1.01e+04 1.89e+03  1.15e-01 1.46e-03  21997s
 439  -7.41218514e+02  3.52529446e-02  4.16e+02 3.04e-01  4.52e+02  1.91e+03  3.97e+00 1.02e+04 1.91e+03  1.13e-01 1.43e-03  22032s
