
--------------- Linear optimization problem characteristics ---------------
Seed:                    85
Number of variables:     10000
Number of constraints:   2

Norm of primal sol:      2.00e+00
Norm of dual sol:        2.00e+00
Norm of dual slacks:     2.00e+00

Norm of vector b:        3.65e-02
Norm of vector c:        2.52e+00

Norm of matrix A:        1.00e+00
Condition number:        2.00e+00

----------------------- Linear optimization problem -----------------------
Coeff matrix A:          [[+0.003 -0.010 +0.003 ... -0.002 +0.005 -0.010]
                          [+0.000 -0.011 -0.007 ... +0.002 -0.002 +0.001]]

RHS vector b:            [-0.036 -0.008]
Obj vector c:            [+0.005 -0.020 +0.006 ... -0.003 +0.010 -0.020]

---------------------------- Optimal solution -----------------------------
Primal variables:         [+0.022 +0.018 +0.010 ... +0.004 +0.017 +0.035]
Dual slacks:              [+0.000 +0.000 +0.000 ... +0.000 +0.000 +0.000]
Dual variables:           [+1.998 +0.098]

Optimal objective:       -7.18125461e-02
===========================================================================

Method:                  II-QIPM
LO_Precision:            1.00e-01
Stop_Precision:          1.00e-03
LO_Verbosity:            2
Omega:                   1.00e+01

The Quantum Inexact Infeasible Interior-Point Method starts running ...


                  Objective                Residual                                Linear system           Step-length
Iter      Primal           Dual         Primal    Dual     Compl    ||Resl||  Cond-Num  ||M||   ||RHS||    a-star   a-hat      Time
 277   7.09472002e+02 -1.19663924e-01  3.58e+02 2.15e+00  3.21e+03  1.46e+03  3.04e+00 1.25e+03 1.46e+03  2.05e-01 5.19e-03   8358s
 278   7.20571743e+02 -1.19663924e-01  3.63e+02 2.14e+00  3.20e+03  1.49e+03  3.02e+00 1.27e+03 1.49e+03  2.00e-01 4.96e-03   8389s
 279   7.31410615e+02 -1.19663924e-01  3.69e+02 2.13e+00  3.19e+03  1.51e+03  3.01e+00 1.29e+03 1.51e+03  1.96e-01 4.74e-03   8419s
 280   6.21012590e+02 -1.09663349e-01  3.13e+02 1.81e+00  2.75e+03 *2.49e+00  2.99e+00 1.31e+03 1.54e+03  7.35e-01 1.51e-01   8446s
 281   6.35801069e+02 -1.09663349e-01  3.21e+02 1.80e+00  2.73e+03  1.24e+03  3.17e+00 1.38e+03 1.24e+03  2.46e-01 8.04e-03   8476s
 282   6.49876452e+02 -1.09663349e-01  3.28e+02 1.78e+00  2.71e+03  1.27e+03  3.15e+00 1.41e+03 1.27e+03  2.40e-01 7.44e-03   8505s
 283   6.63538235e+02 -1.09663349e-01  3.35e+02 1.77e+00  2.69e+03  1.31e+03  3.13e+00 1.44e+03 1.31e+03  2.34e-01 7.04e-03   8536s
 284   6.76833987e+02 -1.09663349e-01  3.41e+02 1.76e+00  2.68e+03  1.34e+03  3.11e+00 1.47e+03 1.34e+03  2.29e-01 6.68e-03   8566s
 285   6.89756647e+02 -1.09663349e-01  3.48e+02 1.75e+00  2.66e+03  1.37e+03  3.09e+00 1.50e+03 1.37e+03  2.24e-01 6.33e-03   8596s
 286   7.02350883e+02 -1.09663349e-01  3.54e+02 1.74e+00  2.65e+03  1.40e+03  3.07e+00 1.52e+03 1.40e+03  2.19e-01 6.03e-03   8626s
 287   7.14597338e+02 -1.09663349e-01  3.60e+02 1.73e+00  2.63e+03  1.43e+03  3.05e+00 1.55e+03 1.43e+03  2.14e-01 5.73e-03   8656s
 288   7.26550488e+02 -1.09663349e-01  3.66e+02 1.72e+00  2.62e+03  1.46e+03  3.04e+00 1.58e+03 1.46e+03  2.09e-01 5.47e-03   8687s
 289   7.38191460e+02 -1.09663349e-01  3.72e+02 1.71e+00  2.61e+03  1.49e+03  3.02e+00 1.61e+03 1.49e+03  2.05e-01 5.21e-03   8717s
 290   7.49537415e+02 -1.09663349e-01  3.78e+02 1.70e+00  2.59e+03  1.52e+03  3.00e+00 1.63e+03 1.52e+03  2.01e-01 4.98e-03   8748s
 291   6.36244430e+02 -1.01688938e-01  3.21e+02 1.44e+00  2.24e+03 *3.38e+00  2.99e+00 1.66e+03 1.55e+03  7.35e-01 1.51e-01   8774s
 292   6.51617238e+02 -1.01688938e-01  3.29e+02 1.43e+00  2.22e+03  1.25e+03  3.17e+00 1.75e+03 1.25e+03  2.51e-01 8.39e-03   8805s
 293   6.66355023e+02 -1.01688938e-01  3.36e+02 1.42e+00  2.20e+03  1.28e+03  3.15e+00 1.79e+03 1.28e+03  2.45e-01 7.81e-03   8834s
 294   6.80677230e+02 -1.01688938e-01  3.43e+02 1.41e+00  2.19e+03  1.31e+03  3.13e+00 1.82e+03 1.31e+03  2.39e-01 7.39e-03   8865s
 295   6.94590618e+02 -1.01688938e-01  3.50e+02 1.40e+00  2.17e+03  1.34e+03  3.11e+00 1.86e+03 1.34e+03  2.33e-01 7.00e-03   8895s
 296   7.08115937e+02 -1.01688938e-01  3.57e+02 1.39e+00  2.16e+03  1.38e+03  3.09e+00 1.90e+03 1.38e+03  2.28e-01 6.63e-03   8925s
 297   7.21273196e+02 -1.01688938e-01  3.64e+02 1.38e+00  2.15e+03  1.41e+03  3.07e+00 1.94e+03 1.41e+03  2.23e-01 6.30e-03   8956s
 298   7.34081661e+02 -1.01688938e-01  3.70e+02 1.37e+00  2.14e+03  1.44e+03  3.05e+00 1.97e+03 1.44e+03  2.18e-01 5.99e-03   8986s
 299   7.46559858e+02 -1.01688938e-01  3.76e+02 1.36e+00  2.13e+03  1.47e+03  3.03e+00 2.01e+03 1.47e+03  2.13e-01 5.70e-03   9017s
 300   7.58713424e+02 -1.01688938e-01  3.82e+02 1.36e+00  2.12e+03  1.50e+03  3.01e+00 2.04e+03 1.50e+03  2.09e-01 5.43e-03   9047s
 301   6.28850524e+02 -9.45027723e-02  3.17e+02 1.13e+00  1.78e+03 *6.76e-01  3.00e+00 2.08e+03 1.53e+03  7.58e-01 1.71e-01   9074s
 302   6.45926359e+02 -9.45027723e-02  3.26e+02 1.11e+00  1.77e+03  1.19e+03  3.20e+00 2.21e+03 1.19e+03  2.69e-01 9.81e-03   9104s
 303   6.62199453e+02 -9.45027723e-02  3.34e+02 1.10e+00  1.75e+03  1.23e+03  3.18e+00 2.27e+03 1.23e+03  2.61e-01 9.06e-03   9133s
 304   6.77980619e+02 -9.45027723e-02  3.42e+02 1.09e+00  1.74e+03  1.27e+03  3.16e+00 2.32e+03 1.27e+03  2.55e-01 8.53e-03   9164s
 305   6.93293224e+02 -9.45027723e-02  3.49e+02 1.09e+00  1.73e+03  1.30e+03  3.14e+00 2.38e+03 1.30e+03  2.48e-01 8.05e-03   9194s
 306   7.08145131e+02 -9.45027723e-02  3.57e+02 1.08e+00  1.72e+03  1.33e+03  3.11e+00 2.43e+03 1.33e+03  2.42e-01 7.59e-03   9224s
 307   7.22573648e+02 -9.45027723e-02  3.64e+02 1.07e+00  1.70e+03  1.37e+03  3.09e+00 2.48e+03 1.37e+03  2.36e-01 7.19e-03   9254s
 308   7.36600091e+02 -9.45027723e-02  3.71e+02 1.06e+00  1.69e+03  1.40e+03  3.07e+00 2.53e+03 1.40e+03  2.31e-01 6.81e-03   9284s
 309   7.50245037e+02 -9.45027723e-02  3.78e+02 1.06e+00  1.68e+03  1.43e+03  3.05e+00 2.58e+03 1.43e+03  2.25e-01 6.46e-03   9315s
 310   7.63515035e+02 -9.45027723e-02  3.85e+02 1.05e+00  1.67e+03  1.47e+03  3.03e+00 2.63e+03 1.47e+03  2.20e-01 6.14e-03   9345s
 311   7.76429866e+02 -9.45027723e-02  3.91e+02 1.04e+00  1.67e+03  1.50e+03  3.02e+00 2.67e+03 1.50e+03  2.16e-01 5.84e-03   9376s
 312   6.38200928e+02 -8.87751865e-02  3.22e+02 8.57e-01  1.39e+03 *7.95e-01  3.00e+00 2.72e+03 1.53e+03  7.65e-01 1.78e-01   9402s
 313   6.56415634e+02 -8.87751865e-02  3.31e+02 8.48e-01  1.38e+03  1.18e+03  3.22e+00 2.92e+03 1.18e+03  2.80e-01 1.07e-02   9431s
 314   6.73889986e+02 -8.87751865e-02  3.40e+02 8.40e-01  1.37e+03  1.22e+03  3.19e+00 2.99e+03 1.22e+03  2.72e-01 9.95e-03   9461s
 315   6.90829349e+02 -8.87751865e-02  3.48e+02 8.32e-01  1.36e+03  1.25e+03  3.17e+00 3.07e+03 1.25e+03  2.65e-01 9.35e-03   9491s
 316   7.07225326e+02 -8.87751865e-02  3.56e+02 8.25e-01  1.35e+03  1.29e+03  3.14e+00 3.14e+03 1.29e+03  2.58e-01 8.78e-03   9521s
 317   7.23135573e+02 -8.87751865e-02  3.64e+02 8.18e-01  1.34e+03  1.32e+03  3.12e+00 3.22e+03 1.32e+03  2.51e-01 8.28e-03   9551s
 318   7.38567944e+02 -8.87751865e-02  3.72e+02 8.11e-01  1.33e+03  1.36e+03  3.10e+00 3.29e+03 1.36e+03  2.45e-01 7.81e-03   9582s
 319   7.53545946e+02 -8.87751865e-02  3.80e+02 8.05e-01  1.32e+03  1.39e+03  3.08e+00 3.36e+03 1.39e+03  2.39e-01 7.38e-03   9613s
 320   7.68092330e+02 -8.87751865e-02  3.87e+02 8.00e-01  1.31e+03  1.43e+03  3.06e+00 3.42e+03 1.43e+03  2.33e-01 6.98e-03   9644s
 321   7.82243214e+02 -8.87751865e-02  3.94e+02 7.94e-01  1.30e+03  1.46e+03  3.04e+00 3.49e+03 1.46e+03  2.28e-01 6.63e-03   9675s
 322   7.96005246e+02 -8.87751865e-02  4.01e+02 7.89e-01  1.29e+03  1.49e+03  3.02e+00 3.56e+03 1.49e+03  2.23e-01 6.29e-03   9707s
 323   6.48235039e+02 -8.42675768e-02  3.27e+02 6.43e-01  1.07e+03 *7.67e-01  3.00e+00 3.62e+03 1.53e+03  7.73e-01 1.86e-01   9734s
 324   6.67859359e+02 -8.42675768e-02  3.37e+02 6.35e-01  1.06e+03  1.16e+03  3.23e+00 3.91e+03 1.16e+03  2.92e-01 1.18e-02   9764s
 325   6.86701086e+02 -8.42675768e-02  3.46e+02 6.28e-01  1.05e+03  1.20e+03  3.20e+00 4.02e+03 1.20e+03  2.84e-01 1.10e-02   9796s
 326   7.04905945e+02 -8.42675768e-02  3.55e+02 6.22e-01  1.04e+03  1.24e+03  3.18e+00 4.13e+03 1.24e+03  2.76e-01 1.03e-02   9827s
 327   7.22537793e+02 -8.42675768e-02  3.64e+02 6.16e-01  1.03e+03  1.28e+03  3.15e+00 4.23e+03 1.28e+03  2.68e-01 9.63e-03   9857s
 328   7.39605532e+02 -8.42675768e-02  3.73e+02 6.10e-01  1.02e+03  1.31e+03  3.13e+00 4.33e+03 1.31e+03  2.61e-01 9.04e-03   9888s
 329   7.56135653e+02 -8.42675768e-02  3.81e+02 6.05e-01  1.02e+03  1.35e+03  3.11e+00 4.43e+03 1.35e+03  2.54e-01 8.50e-03   9919s
 330   7.72186067e+02 -8.42675768e-02  3.89e+02 6.00e-01  1.01e+03  1.39e+03  3.08e+00 4.53e+03 1.39e+03  2.48e-01 8.03e-03   9950s
 331   7.87748852e+02 -8.42675768e-02  3.97e+02 5.96e-01  1.00e+03  1.42e+03  3.06e+00 4.63e+03 1.42e+03  2.42e-01 7.58e-03   9981s
 332   8.02863436e+02 -8.42675768e-02  4.04e+02 5.91e-01  9.95e+02  1.46e+03  3.04e+00 4.73e+03 1.46e+03  2.36e-01 7.17e-03  10012s
 333   8.17537766e+02 -8.42675768e-02  4.12e+02 5.87e-01  9.89e+02  1.49e+03  3.02e+00 4.82e+03 1.49e+03  2.30e-01 6.79e-03  10042s
 334   6.58929396e+02 -8.07728183e-02  3.32e+02 4.74e-01  8.13e+02 *6.56e-01  3.00e+00 4.91e+03 1.52e+03  7.81e-01 1.94e-01  10069s
 335   6.80045188e+02 -8.07728183e-02  3.43e+02 4.67e-01  8.03e+02  1.14e+03  3.25e+00 5.34e+03 1.14e+03  3.05e-01 1.31e-02  10098s
 336   7.00419055e+02 -8.07728183e-02  3.53e+02 4.62e-01  7.94e+02  1.18e+03  3.22e+00 5.50e+03 1.18e+03  2.96e-01 1.22e-02  10129s
 337   7.20061855e+02 -8.07728183e-02  3.63e+02 4.56e-01  7.86e+02  1.22e+03  3.19e+00 5.65e+03 1.22e+03  2.88e-01 1.13e-02  10159s
 338   7.39062425e+02 -8.07728183e-02  3.72e+02 4.52e-01  7.78e+02  1.26e+03  3.16e+00 5.81e+03 1.26e+03  2.79e-01 1.06e-02  10189s
 339   7.57448744e+02 -8.07728183e-02  3.81e+02 4.47e-01  7.71e+02  1.30e+03  3.14e+00 5.96e+03 1.30e+03  2.72e-01 9.93e-03  10219s
 340   7.75212878e+02 -8.07728183e-02  3.90e+02 4.43e-01  7.65e+02  1.34e+03  3.11e+00 6.10e+03 1.34e+03  2.64e-01 9.30e-03  10249s
 341   7.92453048e+02 -8.07728183e-02  3.99e+02 4.39e-01  7.59e+02  1.38e+03  3.09e+00 6.25e+03 1.38e+03  2.57e-01 8.77e-03  10281s
 342   8.09143608e+02 -8.07728183e-02  4.07e+02 4.35e-01  7.53e+02  1.42e+03  3.06e+00 6.39e+03 1.42e+03  2.51e-01 8.25e-03  10312s
 343   8.25327566e+02 -8.07728183e-02  4.16e+02 4.32e-01  7.48e+02  1.45e+03  3.04e+00 6.53e+03 1.45e+03  2.45e-01 7.78e-03  10343s
 344   8.41045678e+02 -8.07728183e-02  4.23e+02 4.29e-01  7.43e+02  1.49e+03  3.02e+00 6.66e+03 1.49e+03  2.39e-01 7.36e-03  10374s
 345   6.70096265e+02 -7.81090599e-02  3.37e+02 3.42e-01  6.04e+02 *4.52e-01  3.00e+00 6.79e+03 1.52e+03  7.89e-01 2.03e-01  10400s
 346   6.93144649e+02 -7.81090599e-02  3.49e+02 3.37e-01  5.96e+02  1.12e+03  3.26e+00 7.45e+03 1.12e+03  3.20e-01 1.47e-02  10429s
 347   7.15232135e+02 -7.81090599e-02  3.60e+02 3.32e-01  5.89e+02  1.17e+03  3.23e+00 7.69e+03 1.17e+03  3.10e-01 1.36e-02  10459s
 348   7.36527163e+02 -7.81090599e-02  3.71e+02 3.28e-01  5.82e+02  1.21e+03  3.20e+00 7.92e+03 1.21e+03  3.01e-01 1.26e-02  10488s
 349   7.57082455e+02 -7.81090599e-02  3.81e+02 3.24e-01  5.76e+02  1.25e+03  3.18e+00 8.15e+03 1.25e+03  2.92e-01 1.17e-02  10518s
 350   7.76929049e+02 -7.81090599e-02  3.91e+02 3.20e-01  5.70e+02  1.29e+03  3.15e+00 8.37e+03 1.29e+03  2.83e-01 1.10e-02  10548s
 351   7.96097916e+02 -7.81090599e-02  4.01e+02 3.17e-01  5.65e+02  1.33e+03  3.12e+00 8.59e+03 1.33e+03  2.75e-01 1.02e-02  10578s
 352   8.14656802e+02 -7.81090599e-02  4.10e+02 3.14e-01  5.60e+02  1.37e+03  3.10e+00 8.81e+03 1.37e+03  2.68e-01 9.61e-03  10608s
 353   8.32597590e+02 -7.81090599e-02  4.19e+02 3.11e-01  5.55e+02  1.41e+03  3.07e+00 9.02e+03 1.41e+03  2.61e-01 9.01e-03  10638s
 354   8.50001908e+02 -7.81090599e-02  4.28e+02 3.09e-01  5.51e+02  1.45e+03  3.05e+00 9.22e+03 1.45e+03  2.54e-01 8.50e-03  10668s
 355   8.66861543e+02 -7.81090599e-02  4.36e+02 3.06e-01  5.47e+02  1.48e+03  3.02e+00 9.42e+03 1.48e+03  2.48e-01 8.00e-03  10698s
 356   6.82083570e+02 -7.61217298e-02  3.43e+02 2.41e-01  4.40e+02 *2.38e-01  3.00e+00 9.62e+03 1.52e+03  7.98e-01 2.13e-01  10725s
 357   7.07292051e+02 -7.61217298e-02  3.56e+02 2.37e-01  4.33e+02  1.10e+03  3.28e+00 1.06e+04 1.10e+03  3.37e-01 1.67e-02  10754s
 358   7.31339380e+02 -7.61217298e-02  3.68e+02 2.33e-01  4.27e+02  1.15e+03  3.25e+00 1.10e+04 1.15e+03  3.25e-01 1.52e-02  10784s
 359   7.54482535e+02 -7.61217298e-02  3.80e+02 2.30e-01  4.21e+02  1.19e+03  3.22e+00 1.14e+04 1.19e+03  3.15e-01 1.41e-02  10814s
 360   7.76778362e+02 -7.61217298e-02  3.91e+02 2.27e-01  4.16e+02  1.24e+03  3.19e+00 1.17e+04 1.24e+03  3.05e-01 1.31e-02  10843s
 361   7.98282252e+02 -7.61217298e-02  4.02e+02 2.24e-01  4.12e+02  1.28e+03  3.16e+00 1.21e+04 1.28e+03  2.96e-01 1.22e-02  10873s
 362   8.19027056e+02 -7.61217298e-02  4.12e+02 2.22e-01  4.08e+02  1.32e+03  3.13e+00 1.24e+04 1.32e+03  2.87e-01 1.13e-02  10904s
 363   8.39065718e+02 -7.61217298e-02  4.22e+02 2.19e-01  4.04e+02  1.36e+03  3.10e+00 1.27e+04 1.36e+03  2.79e-01 1.06e-02  10935s
 364   8.58448972e+02 -7.61217298e-02  4.32e+02 2.17e-01  4.00e+02  1.40e+03  3.08e+00 1.31e+04 1.40e+03  2.71e-01 9.91e-03  10965s
 365   8.77187764e+02 -7.61217298e-02  4.41e+02 2.15e-01  3.97e+02  1.44e+03  3.05e+00 1.34e+04 1.44e+03  2.64e-01 9.30e-03  10995s
 366   8.95330558e+02 -7.61217298e-02  4.50e+02 2.13e-01  3.94e+02  1.48e+03  3.02e+00 1.37e+04 1.48e+03  2.57e-01 8.74e-03  11026s
 367   6.95265359e+02 -7.46764733e-02  3.50e+02 1.66e-01  3.12e+02 *6.97e-02  3.00e+00 1.40e+04 1.52e+03  8.06e-01 2.23e-01  11051s
 368   7.22743659e+02 -7.46764733e-02  3.63e+02 1.63e-01  3.07e+02  1.08e+03  3.31e+00 1.56e+04 1.08e+03  3.55e-01 1.89e-02  11081s
 369   7.49026409e+02 -7.46764733e-02  3.77e+02 1.60e-01  3.02e+02  1.13e+03  3.27e+00 1.62e+04 1.13e+03  3.42e-01 1.72e-02  11110s
 370   7.74256990e+02 -7.46764733e-02  3.89e+02 1.57e-01  2.98e+02  1.18e+03  3.24e+00 1.68e+04 1.18e+03  3.31e-01 1.59e-02  11140s
 371   7.98545948e+02 -7.46764733e-02  4.02e+02 1.55e-01  2.94e+02  1.22e+03  3.20e+00 1.74e+04 1.22e+03  3.20e-01 1.46e-02  11169s
 372   8.21881012e+02 -7.46764733e-02  4.13e+02 1.53e-01  2.90e+02  1.27e+03  3.17e+00 1.79e+04 1.27e+03  3.10e-01 1.35e-02  11199s
 373   8.44391118e+02 -7.46764733e-02  4.24e+02 1.51e-01  2.87e+02  1.31e+03  3.14e+00 1.84e+04 1.31e+03  3.00e-01 1.26e-02  11230s
 374   8.66109559e+02 -7.46764733e-02  4.35e+02 1.49e-01  2.84e+02  1.35e+03  3.11e+00 1.89e+04 1.35e+03  2.91e-01 1.17e-02  11261s
 375   8.87048919e+02 -7.46764733e-02  4.46e+02 1.47e-01  2.81e+02  1.40e+03  3.08e+00 1.95e+04 1.40e+03  2.83e-01 1.09e-02  11291s
 376   9.07304749e+02 -7.46764733e-02  4.56e+02 1.46e-01  2.79e+02  1.44e+03  3.05e+00 1.99e+04 1.44e+03  2.75e-01 1.02e-02  11322s
 377   9.26868340e+02 -7.46764733e-02  4.66e+02 1.45e-01  2.76e+02  1.48e+03  3.03e+00 2.04e+04 1.48e+03  2.68e-01 9.58e-03  11353s
 378   7.10591635e+02 -7.36582819e-02  3.57e+02 1.11e-01  2.17e+02 *2.06e-02  3.00e+00 2.09e+04 1.52e+03  8.13e-01 2.33e-01  11379s
 379   7.40889076e+02 -7.36582819e-02  3.72e+02 1.08e-01  2.12e+02  1.06e+03  3.33e+00 2.36e+04 1.06e+03  3.74e-01 2.17e-02  11409s
 380   7.69611130e+02 -7.36582819e-02  3.87e+02 1.06e-01  2.09e+02  1.11e+03  3.29e+00 2.46e+04 1.11e+03  3.60e-01 1.95e-02  11438s
 381   7.97175075e+02 -7.36582819e-02  4.01e+02 1.04e-01  2.05e+02  1.16e+03  3.25e+00 2.55e+04 1.16e+03  3.47e-01 1.79e-02  11467s
 382   8.10905473e+02 -7.36582819e-02  4.07e+02 1.04e-01  2.04e+02  1.21e+03  3.22e+00 2.65e+04 1.21e+03  3.35e-01 8.52e-03  11500s
 383   8.10915702e+02 -7.36582819e-02  4.07e+02 1.04e-01  2.04e+02  1.23e+03  3.20e+00 2.69e+04 1.23e+03  3.29e-01 6.21e-06  11564s

The solution quality is limited by the precision of the linear system solver.

The algorithm stopped after 384 iterations in 11564.12 seconds.

Primal variables:   [+22.565 +16.267 +29.395 ... +17.542 +28.257 +13.708]
Dual slacks:        [+0.001 +0.001 +0.001 ... +0.001 +0.001 +0.002]
Dual variables:     [+2.055 +0.073]

Primal objective:   8.10915702e+02 
Dual objective:     -7.36582819e-02

Primal residual:    4.07e+02
Dual residual:      1.04e-01
Complementraty:     2.04e+02

Number of Iter:     384
Run time:           11564.12
